Product,Description,Barcode,Colour,Size,Brand,Hierachy,UOM,SRP,Trade Price,Vat Code,Vat Rate,Web Friendly Description,Image Filename,Stock Flag,Pack Contents,Division Code,Discontinued Flag,Supersession Code,Unit Price,Country of Origin,Break Qty 1,Break Price 1,Break Qty 2,Break Price 2,Break Qty 3,Break Price 3,Break Qty 4,Break Price 4,Break Qty 5,Break Price 5
SKCRB254H,SPOK DT Comp Race 2 x 254mm Bx100 BK,7.61305E+12,black,254mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 254 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB256H,SPOK DT Comp Race 2 x 256mm Bx100 BK,7.61305E+12,black,256mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 256 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB258H,SPOK DT Comp Race 2 x 258mm Bx100 BK,7.61305E+12,black,258mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 258 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB260H,SPOK DT Comp Race 2 x 260mm Bx100 BK,7.61305E+12,black,260mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 260 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB262H,SPOK DT Comp Race 2 x 262mm Bx100 BK,7.61305E+12,black,262mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 262 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB264H,SPOK DT Comp Race 2 x 264mm Bx100 BK,7.61305E+12,black,264mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 264 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB266H,SPOK DT Comp Race 2 x 266mm Bx100 BK,7.61305E+12,black,266mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 266 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB268H,SPOK DT Comp Race 2 x 268mm Bx100 BK,7.61305E+12,black,268mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 268 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB270H,SPOK DT Comp Race 2 x 270mm Bx100 BK,7.61305E+12,black,270mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 270 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB272H,SPOK DT Comp Race 2 x 272mm Bx100 BK,7.61305E+12,black,272mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 272 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB274H,SPOK DT Comp Race 2 x 274mm Bx100 BK,7.61305E+12,black,274mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 274 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB276H,SPOK DT Comp Race 2 x 276mm Bx100 BK,7.61305E+12,black,276mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 276 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB278H,SPOK DT Comp Race 2 x 278mm Bx100 BK,7.61305E+12,black,278mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 278 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB280H,SPOK DT Comp Race 2 x 280mm Bx100 BK,7.61305E+12,black,280mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 280 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB282H,SPOK DT Comp Race 2 x 282mm Bx100 BK,7.61305E+12,black,282mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 282 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB284H,SPOK DT Comp Race 2 x 284mm Bx100 BK,7.61305E+12,black,284mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 284 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB286H,SPOK DT Comp Race 2 x 286mm Bx100 BK,7.61305E+12,black,286mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 286 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB288H,SPOK DT Comp Race 2 x 288mm Bx100 BK,7.61305E+12,black,288mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 288 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB290H,SPOK DT Comp Race 2 x 290mm Bx100 BK,7.61305E+12,black,290mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 290 mm",compracebk,N,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB292H,SPOK DT Comp Race 2 x 292mm Bx100 BK,7.61305E+12,black,292mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 292 mm",compracebk,N,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB294H,SPOK DT Comp Race 2 x 294mm Bx100 BK,7.61305E+12,black,294mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 294 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB296H,SPOK DT Comp Race 2 x 296mm Bx100 BK,7.61305E+12,black,296mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 296 mm",compracebk,N,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB298H,SPOK DT Comp Race 2 x 298mm Bx100 BK,7.61305E+12,black,298mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 298 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB300H,SPOK DT Comp Race 2 x 300mm Bx100 BK,7.61305E+12,black,300mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 300 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB302H,SPOK DT Comp Race 2 x 302mm Bx100 BK,7.61305E+12,black,302mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 302 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB304H,SPOK DT Comp Race 2 x 304mm Bx100 BK,7.61305E+12,black,304mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 304 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCRB306H,SPOK DT Comp Race 2 x 306mm Bx100 BK,7.61305E+12,black,306mm,DT Swiss,FPWHAF,Box of 100,125,62.5,NOR,20,"Competition Race 14 / 16 / 14 g = 2 / 1.6 mm box 100, black 306 mm",compracebk,Y,1,DTSW,N,,62.5,CH,1,62.5,1,0,1,0,1,0,1,0
SKCSB252H,SPOK DT CompSP 2x252mm Bx100 BK,7.61305E+12,black,252mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 252 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB254H,SPOK DT CompSP 2x254mm Bx100 BK,7.61305E+12,black,254mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 254 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB256H,SPOK DT CompSP 2x256mm Bx100 BK,7.61305E+12,black,256mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 256 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB258H,SPOK DT CompSP 2x258mm Bx100 BK,7.61305E+12,black,258mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 258 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB260H,SPOK DT CompSP 2x260mm Bx100 BK,7.61305E+12,black,260mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 260 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB262H,SPOK DT CompSP 2x262mm Bx100 BK,7.61305E+12,black,262mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 262 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB264H,SPOK DT CompSP 2x264mm Bx100 BK,7.61305E+12,black,264mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 264 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB266H,SPOK DT CompSP 2x266mm Bx100 BK,7.61305E+12,black,266mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 266 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB268H,SPOK DT CompSP 2x268mm Bx100 BK,7.61305E+12,black,268mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 268 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB270H,SPOK DT CompSP 2x270mm Bx100 BK,7.61305E+12,black,270mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 270 mm",compbksp,N,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB272H,SPOK DT CompSP 2x272mm Bx100 BK,7.61305E+12,black,272mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 272 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB274H,SPOK DT CompSP 2x274mm Bx100 BK,7.61305E+12,black,274mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 274 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB276H,SPOK DT CompSP 2x276mm Bx100 BK,7.61305E+12,black,276mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 276 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB278H,SPOK DT CompSP 2x278mm Bx100 BK,7.61305E+12,black,278mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 278 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB280H,SPOK DT CompSP 2x280mm Bx100 BK,7.61305E+12,black,280mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 280mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB282H,SPOK DT CompSP 2x282mm Bx100 BK,7.61305E+12,black,282mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 282 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB284H,SPOK DT CompSP 2x284mm Bx100 BK,7.61305E+12,black,284mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 284 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB286H,SPOK DT CompSP 2x286mm Bx100 BK,7.61305E+12,black,286mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 286 mm",compbksp,N,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB288H,SPOK DT CompSP 2x288mm Bx100 BK,7.61305E+12,black,288mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 288 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB290H,SPOK DT CompSP 2x290mm Bx100 BK,7.61305E+12,black,290mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 290 mm",compbksp,N,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB292H,SPOK DT CompSP 2x292mm Bx100 BK,7.61305E+12,black,292mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 292 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB294H,SPOK DT CompSP 2x294mm Bx100 BK,7.61305E+12,black,294mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 294 mm",compbksp,N,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB296H,SPOK DT CompSP 2x296mm Bx100 BK,7.61305E+12,black,296mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 296 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB298H,SPOK DT CompSP 2x298mm Bx100 BK,7.61305E+12,black,298mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 298 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB300H,SPOK DT CompSP 2x300mm Bx100 BK,7.61305E+12,black,300mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 300 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB302H,SPOK DT CompSP 2x302mm Bx100 BK,7.61305E+12,black,302mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 302 mm",compbksp,N,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB304H,SPOK DT CompSP 2x304mm Bx100 BK,7.61305E+12,black,304mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 304 mm",compbksp,N,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSB306H,SPOK DT CompSP 2x306mm Bx100 BK,7.61305E+12,black,306mm,DT Swiss,FPWHAF,Box of 100,119,49.56,NOR,20,"Competition Straight Pull Spokes 14 / 15 g = 2 / 1.8 mm box 100, black 306 mm",compbksp,Y,1,DTSW,N,,49.56,CH,1,49.56,1,0,1,0,1,0,1,0
SKCSPB284,SPOK DT ChampSP 2 284 Bx20 BK,7.63002E+12,black,284mm,DT Swiss,FPWHAF,Box of 20,17,8.5,NOR,20,"Champion Straight Pull black spokes 14g = 2mm box 20, 284 mm",champspbk,N,1,DTSW,N,,8.5,CH,1,8.5,1,0,1,0,1,0,1,0
SKCSPB288,SPOK DT ChampSP 2 288 Bx20 BK,7.63001E+12,black,288mm,DT Swiss,FPWHAF,Box of 20,17,8.5,NOR,20,"Champion Straight Pull black spokes 14g = 2mm box 20, 288 mm",champspbk,Y,1,DTSW,N,,8.5,CH,1,8.5,1,0,1,0,1,0,1,0
SKCSPB304,SPOK DT ChampSP 2 304 Bx20 BK,7.63002E+12,black,304mm,DT Swiss,FPWHAF,Box of 20,17,8.5,NOR,20,"Champion Straight Pull black spokes 14g = 2mm box 20, 304 mm",champspbk,N,1,DTSW,N,,8.5,CH,1,8.5,1,0,1,0,1,0,1,0
SKCSPB306,SPOK DT ChampSP 2 306 Bx20 BK,7.63002E+12,black,306mm,DT Swiss,FPWHAF,Box of 20,17,8.5,NOR,20,"Champion Straight Pull black spokes 14g = 2mm box 20, 306 mm",champspbk,Y,1,DTSW,N,,8.5,CH,1,8.5,1,0,1,0,1,0,1,0
SKN01,NIPPLES DT 2x12mm Brass Bx100,7.61305E+12,silver,2x12mm,DT Swiss,FPWHAF,Box of 100,12,5.5,NOR,20,2 x 12 mm brass nipples silver (box of 100),skn20,N,1,DTSW,N,,5.5,CH,1,5.5,1,0,1,0,1,0,1,0
SKN02,NIPPLES DT 2x14mm Brass Bx100,7.61305E+12,silver,2x14mm,DT Swiss,FPWHAF,Box of 100,14,6.41,NOR,20,2 x 14 mm brass nipples silver (box of 100),skn20,N,1,DTSW,N,,6.41,CH,1,6.41,1,0,1,0,1,0,1,0
SKN03,NIPPLES DT 2x16mm Brass Bx100,7.61305E+12,silver,2x16mm,DT Swiss,FPWHAF,Box of 100,17,7.79,NOR,20,2 x 16 mm brass nipples silver (box of 100),skn20,Y,1,DTSW,N,,7.79,CH,1,7.79,1,0,1,0,1,0,1,0
SKN04,NIPPLES DT 2x12mm Alloy SR,7.61305E+12,silver,2x12mm,DT Swiss,FPWHAF,Box of 100,20,9.16,NOR,20,2 x 12 mm Alloy Nipples Silver (Box of 100),skn04,Y,1,DTSW,N,,9.16,PL,1,9.16,1,0,1,0,1,0,1,0
SKN05,NIPPLES DT 2x12mm Alloy TQ,7.61305E+12,turquoise,2x12mm,DT Swiss,FPWHAF,Box of 100,56,26.21,NOR,20,2 x 12 mm Alloy Nipples Turquoise (Box of 100),skn05,Y,1,DTSW,N,,26.21,CH,1,26.21,1,0,1,0,1,0,1,0
SKN06,NIPPLES DT 2x12mm Alloy BE,7.61305E+12,blue,2x12mm,DT Swiss,FPWHAF,Box of 100,56,26.21,NOR,20,2 x 12 mm Alloy Nipples Blue (Box of 100),skn04,Y,1,DTSW,N,,26.21,CH,1,26.21,1,0,1,0,1,0,1,0
SKN07,NIPPLES DT 2x12mm Alloy GD,7.61305E+12,gold,2x12mm,DT Swiss,FPWHAF,Box of 100,56,26.21,NOR,20,2 x 12 mm Alloy Nipples Gold (Box of 100),skn07,Y,1,DTSW,N,,26.21,CH,1,26.21,1,0,1,0,1,0,1,0
SKN08,NIPPLES DT 2x12mm Alloy PE,7.61305E+12,purple,2x12mm,DT Swiss,FPWHAF,Box of 100,56,26.21,NOR,20,2 x 12 mm Alloy Nipples Purple (Box of 100),skn08,Y,1,DTSW,N,,26.21,CH,1,26.21,1,0,1,0,1,0,1,0
SKN09,NIPPLES DT 1.8x12mm Alloy SR,7.61305E+12,silver,1.8x12mm,DT Swiss,FPWHAF,Box of 100,20,9.36,NOR,20,1.8 x 12 mm Alloy Nipples Silver (Box of 100),skn06,Y,1,DTSW,N,,9.36,PL,1,9.36,1,0,1,0,1,0,1,0
SKN10,NIPPLES DT 2x12mm Alloy RD,7.61305E+12,red,2x12mm,DT Swiss,FPWHAF,Box of 100,56,26.21,NOR,20,2 x 12 mm Alloy Nipples Red (Box of 100),skn10,Y,1,DTSW,N,,26.21,CH,1,26.21,1,0,1,0,1,0,1,0
SKN11,NIPPLES DT 1.8x12mm Alloy BK,7.61305E+12,black,1.8x12mm,DT Swiss,FPWHAF,Box of 100,56,26.21,NOR,20,1.8 x 12 mm Alloy Nipples Black (Box of 100),skn22,Y,1,DTSW,N,,26.21,PL,1,26.21,1,0,1,0,1,0,1,0
SKN12,NIPPLES DT 2x12mm Alloy BK,7.61305E+12,black,2x12mm,DT Swiss,FPWHAF,Box of 100,56,26.21,NOR,20,2 x 12 mm Alloy Nipples Black (Box of 100),skn22,N,1,DTSW,N,,26.21,CH,1,26.21,1,0,1,0,1,0,1,0
SKN14,NIPPLES DT 2x12mm Alloy GN,7.61305E+12,green,2x12mm,DT Swiss,FPWHAF,Box of 100,56,26.21,NOR,20,2 x 12 mm Alloy Nipples Green (Box of 100),skn14,Y,1,DTSW,N,,26.21,CH,1,26.21,1,0,1,0,1,0,1,0
SKN16,NIPPLES DT 1.8x12mm Brass,7.61305E+12,silver,1.8x12mm,DT Swiss,FPWHAF,Box of 100,12,5.5,NOR,20,1.8 x 12 mm brass nipples silver (box of 100),skn20,Y,1,DTSW,N,,5.5,PL,1,5.5,1,0,1,0,1,0,1,0
SKN18,NIPPLES DT 1.8x14mm Brass x 100,7.61305E+12,silver,1.8x14mm,DT Swiss,FPWHAF,Box of 100,14,6.41,NOR,20,1.8 x 14 mm brass nipples silver (box of 100),skn20,Y,1,DTSW,N,,6.41,PL,1,6.41,1,0,1,0,1,0,1,0
SKN19,NIPPLES DT 1.8x16mm Brass x100,7.61305E+12,silver,1.8x16mm,DT Swiss,FPWHAF,Box of 100,17,7.79,NOR,20,1.8 x 16 mm brass nipples silver (box of 100),skn20,Y,1,DTSW,N,,7.79,PL,1,7.79,1,0,1,0,1,0,1,0
SKN20,NIPPLES DT 2x12mm Brass Box500,7.61305E+12,silver,2x12mm,DT Swiss,FPWHAF,Box of 500,40,16.68,NOR,20,2 x 12 mm brass nipples silver (box of 500),SKN20,N,1,DTSW,N,,16.68,CH,1,16.68,1,0,1,0,1,0,1,0
SKN22,NIPPLES DT 2x12mm ProLck Brass BK x100,7.61305E+12,black,2x12mm,DT Swiss,FPWHAF,Box of 100,38,17.4,NOR,20,2 x 12 mm Prolock brass nipples black (box of 100),skn40,N,1,DTSW,N,,17.4,CH,1,17.4,1,0,1,0,1,0,1,0
SKN24,NIPPLES DT 2x14mm ProLck Brass BK,7.61305E+12,black,2x14mm,DT Swiss,FPWHAF,Box of 100,40,18.32,NOR,20,Prolock Brass Nipples Black (Box of 100) 2 x 14 mm,skn40,N,1,DTSW,N,,18.32,CH,1,18.32,1,0,1,0,1,0,1,0
SKN26,NIPPLES DT 2x16mm ProLck Brass BK,7.61305E+12,black,2x16mm,DT Swiss,FPWHAF,Box of 100,43,19.69,NOR,20,Prolock brass nipples black (box of 100) 2 x 16 mm,skn40,N,1,DTSW,N,,19.69,CH,1,19.69,1,0,1,0,1,0,1,0
SKN28,NIPPLES DT 2x12mm ProLck Alloy,7.61305E+12,black,2x12mm,DT Swiss,FPWHAF,Box of 100,69,32.29,NOR,20,2 x 12 mm Prolock alloy nipples black (box of 100),skn22,N,1,DTSW,N,,32.29,CH,1,32.29,1,0,1,0,1,0,1,0
SKN29,NIPPLES DT 2x1.8mmProLck Alloy,7.61305E+12,black,1.8x12mm,DT Swiss,FPWHAF,Box of 100,69,32.29,NOR,20,Prolock alloy nipples black (box of 100) 1.8 X 12 mm,skn22,Y,1,DTSW,N,,32.29,PL,1,32.29,1,0,1,0,1,0,1,0
SKN33,NIPPLES DT1.8x12mm ProLckBrass,7.61305E+12,black,1.8x12mm,DT Swiss,FPWHAF,Box of 100,38,17.4,NOR,20,Prolock brass nipples black (box of 100) 1.8 x 12 mm,skn22,Y,1,DTSW,N,,17.4,CH,1,17.4,1,0,1,0,1,0,1,0
SKN34,NIPPLES DT1.8x14mm ProLckBrass,7.61305E+12,black,1.8x14mm,DT Swiss,FPWHAF,Box of 100,40,18.32,NOR,20,Prolock brass nipples black (box of 100) 1.8 x 14 mm,skn22,N,1,DTSW,N,,18.32,PL,1,18.32,1,0,1,0,1,0,1,0
SKN35,NIPPLES DT1.8x16mm ProLckBrass,7.61305E+12,black,1.8x16mm,DT Swiss,FPWHAF,Box of 100,43,19.69,NOR,20,1.8 x 16 mm Prolock brass nipples black (box of 100),skn22,Y,1,DTSW,N,,19.69,PL,1,19.69,1,0,1,0,1,0,1,0
SKN38,NIPPLES DT2x12mm PL HID Alu SR,7.61305E+12,silver,2x12mm,DT Swiss,FPWHAF,Box of 100,65,30.42,NOR,20,2.0 x 12 mm Prolock Hidden alloy nipples silver (box of 100),skn38,N,1,DTSW,N,,30.42,CH,1,30.42,1,0,1,0,1,0,1,0
